"id","Name","State","City","Site","Material","Weight_g","Laboratory","LabID","Age_BP","Error","Report"
974,1호토광묘 목탄,제주도,제주시,삼양동 2181-36번지 유적 1호 토광묘,탄화목,0,(주)카본에널리시스랩,NULL,2410,40,제주시 삼양2동 2181-36번지 단독주택 신축부지내 문화재 발굴조사 보고서
975,2호토광묘 목탄,제주도,제주시,삼양동 2181-36번지 유적 2호 토광묘,탄화목,0,(주)카본에널리시스랩,NULL,2470,40,제주시 삼양2동 2181-36번지 단독주택 신축부지내 문화재 발굴조사 보고서
976,적석유구,제주도,제주시,삼양동 2181-36번지 적석유구,NULL,0,(주)카본에널리시스랩,NULL,1560,30,제주시 삼양2동 2181-36번지 단독주택 신축부지내 문화재 발굴조사 보고서
977,1호토광묘 토양,제주도,제주시,삼양동 2181-36번지 유적 1호 토광묘,토양,0,(주)카본에널리시스랩,NULL,2770,40,제주시 삼양2동 2181-36번지 단독주택 신축부지내 문화재 발굴조사 보고서
978,2호토광묘 토양,제주도,제주시,삼양동 2181-36번지 유적 2호 토광묘,토양,0,(주)카본에널리시스랩,NULL,2690,40,제주시 삼양2동 2181-36번지 단독주택 신축부지내 문화재 발굴조사 보고서
979,진해 석동 유적 31호 목관묘,경상남도,창원시,석동 유적 31호 목관묘,뼈,0,서울대학교 기초과학공동기기원,SNU14-150,1710,50,鎭海 石洞 遺蹟
980,시료No. 1,전라남도,나주시,동수동 유적 1호 주거지 외구,탄화목,0.00518,PaleoLabo,PLD-26462,1560,20,나주 동수동 유적
981,시료No. 2,전라남도,나주시,동수동 유적 1호 주거지 No. 40 주구 토기,탄화미,0.00653,PaleoLabo,PLD-26463,1610,20,나주 동수동 유적
982,시료No. 3,전라남도,나주시,동수동 유적 1호 주거지 출입구,탄화목,0.00281,PaleoLabo,PLD-30218,1590,20,나주 동수동 유적
983,시료No. 4,전라남도,나주시,동수동 유적 1호 주거지 연도부,탄화목,0.0029,PaleoLabo,PLD-30219,1570,20,나주 동수동 유적
984,시료No. 5,전라남도,나주시,동수동 유적 1호 주거지 서남벽 벽체,탄화목,0.00228,PaleoLabo,PLD-30220,1710,20,나주 동수동 유적
985,시료No. 6,전라남도,나주시,동수동 유적 1호 주거지 외구,탄화목,0.00208,PaleoLabo,PLD-30221,1590,20,나주 동수동 유적
986,시료No. 7,전라남도,나주시,동수동 유적 1호 주거지 No. 6 대발,탄화곡물,0.00226,PaleoLabo,PLD-30222,1600,25,나주 동수동 유적
987,외도 장애인스포츠센터 I구역 석축시설 석축사이(1),제주도,제주시,외도동 173-1번지 유적 I구역 석축시설 석축사이,탄화목,0,(주)다인스,KGM-OTg140910,2150,30,제주 장애인 스포츠센터 건립부지내 문화재 발굴조사 보고서
988,외도 장애인스포츠센터 I구역 석축시설 석축사이(2),제주도,제주시,외도동 173-1번지 유적 I구역 석축시설 석축사이,탄화목,0,(주)다인스,KGM-OTg140911,2120,30,제주 장애인 스포츠센터 건립부지내 문화재 발굴조사 보고서
989,외도 장애인스포츠센터 I구역 석축시설 토층 내부토,제주도,제주시,외도동 173-1번지 유적 I구역 석축시설 토층 내부토,탄화목,0,(주)다인스,KGM-OTg140912,2170,30,제주 장애인 스포츠센터 건립부지내 문화재 발굴조사 보고서
990,외도 장애인스포츠센터 I구역 석축시설 토층 퇴적층,제주도,제주시,외도동 173-1번지 유적 I구역 석축시설 토층 퇴적층,탄화목,0,(주)다인스,KGM-OTg140913,1940,30,제주 장애인 스포츠센터 건립부지내 문화재 발굴조사 보고서
991,외도 장애인스포츠센터 II구역 동편 구상유구 상부 석렬 內,제주도,제주시,외도동 173-1번지 유적 II구역 동편 구상유구 상부 석렬 내,탄화목,0,(주)다인스,KGM-OTg140914,1980,30,제주 장애인 스포츠센터 건립부지내 문화재 발굴조사 보고서
992,외도 장애인스포츠센터 III구역 동편 석렬 석렬 外,제주도,제주시,외도동 173-1번지 유적 III구역 동편 석렬 석렬 외,탄화목,0,(주)다인스,KGM-OTg140915,1990,30,제주 장애인 스포츠센터 건립부지내 문화재 발굴조사 보고서
993,5호 주거지,경기도,양평군,양수리 유적 5호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,1840,30,양평 양수리 유적Ⅰ
994,6호 주거지-1,경기도,양평군,양수리 유적 6호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,1890,40,양평 양수리 유적Ⅰ
995,6호 주거지-2,경기도,양평군,양수리 유적 6호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,1910,40,양평 양수리 유적Ⅰ
996,고려시대 2호 주거지,경기도,안성시,마정리 유적 고려시대 2호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,780,30,안성 마정리Ⅱ 유적
997,통일신라시대 2호 주거지,경기도,안성시,마정리 유적 통일신라시대 2호 주거지,NULL,0,(주)카본에널리시스랩,NULL,1250,30,안성 마정리Ⅱ 유적
998,고려시대 석렬유구,경기도,안성시,마정리 유적 고려시대 석렬유구,탄화목,0,(주)카본에널리시스랩,NULL,1160,30,안성 마정리Ⅱ 유적
999,시료No. HS-1,전라남도,함평군,신흥동 유적 2호 묘 바닥에서 5cm 부분,탄화목,0.0182,PaleoLabo,PLD-27001,1970,20,함평 신흥동유적Ⅳ
1000,시료No. HS-2,전라남도,함평군,신흥동 유적 5호 묘 상층,탄화목,0.0523,PaleoLabo,PLD-27002,2040,20,함평 신흥동유적Ⅳ
1001,YMCY1(신석기시대 1호 주거지),강원도,춘천시,율문리 유적 신석기시대 1호 주거지,탄화목,0.0033,서울대학교 기초과학공동기기원,SNU14-194,2660,40,春川 栗文里遺蹟Ⅱ
1002,YMCY2(청동기시대 1호 주거지),강원도,춘천시,율문리 유적 청동기시대 1호 주거지,탄화목,0.003,서울대학교 기초과학공동기기원,SNU14-195,2880,60,春川 栗文里遺蹟Ⅱ
1003,YMCY3(청동기시대 6호 주거지),강원도,춘천시,율문리 유적 청동기시대 6호 주거지,탄화목,0.003,서울대학교 기초과학공동기기원,SNU14-196,2900,50,春川 栗文里遺蹟Ⅱ
1004,YMCY4(청동기시대 9호 주거지),강원도,춘천시,율문리 유적 청동기시대 9호 주거지,탄화목,0.0033,서울대학교 기초과학공동기기원,SNU14-197,2620,50,春川 栗文里遺蹟Ⅱ
1005,YMCY5(청동기시대 1호 수혈),강원도,춘천시,율문리 유적 청동기시대 1호 수혈,탄화목,0.0041,서울대학교 기초과학공동기기원,SNU14-198,1710,50,春川 栗文里遺蹟Ⅱ
1006,YMCY6(철기시대 3호 주거지),강원도,춘천시,율문리 유적 철기시대 3호 주거지,탄화목,0.0038,서울대학교 기초과학공동기기원,SNU14-199,1910,60,春川 栗文里遺蹟Ⅱ
1007,인천 영종도 T1-T2 연결도로부지내 유적 61호 야외노지1,인천광역시,중구,남북동 유적 61호 야외노지,탄화목,0.006,국립공주대학교 공동실험실습관,KCL15-078,3910,60,인천 남북동 유적Ⅱ
1008,인천 영종도 T1-T2 연결도로부지내 유적 61호 야외노지3,인천광역시,중구,남북동 유적 61호 야외노지,탄화목,0.006,국립공주대학교 공동실험실습관,KCL15-080,3990,50,인천 남북동 유적Ⅱ
1009,인천 영종도 T1-T2 연결도로부지내 유적 61호 야외노지2,인천광역시,중구,남북동 유적 61호 야외노지,탄화목,0.006,국립공주대학교 공동실험실습관,KCL15-082,4180,50,인천 남북동 유적Ⅱ
1010,인천 영종도 T1-T2 연결도로부지내 유적 23호 야외노지1,인천광역시,중구,남북동 유적 23호 야외노지,탄화목,0.006,국립공주대학교 공동실험실습관,KCL15-079,4240,50,인천 남북동 유적Ⅱ
1011,인천 영종도 T1-T2 연결도로부지내 유적 23호 야외노지2,인천광역시,중구,남북동 유적 23호 야외노지,탄화목,0.006,국립공주대학교 공동실험실습관,KCL15-081,4200,50,인천 남북동 유적Ⅱ
1012,인천 영종도 T1-T2 연결도로부지내 유적 26호 야외노지1,인천광역시,중구,남북동 유적 26호 야외노지,탄화목,0.006,국립공주대학교 공동실험실습관,KCL15-083,4220,50,인천 남북동 유적Ⅱ
1013,인천 영종도 T1-T2 연결도로부지내 유적 26호 야외노지2,인천광역시,중구,남북동 유적 26호 야외노지,탄화목,0.006,국립공주대학교 공동실험실습관,KCL15-084,4240,50,인천 남북동 유적Ⅱ
1014,인천 영종도 T1-T2 연결도로부지내 유적 29호 야외노지,인천광역시,중구,남북동 유적 29호 야외노지,탄화목,0.006,국립공주대학교 공동실험실습관,KCL15-085,3790,50,인천 남북동 유적Ⅱ
1015,인천 영종도 T1-T2 연결도로부지내 유적 4호 패총1,인천광역시,중구,남북동 유적 4호 패총,탄화목,0.006,국립공주대학교 공동실험실습관,KCL15-086,3590,50,인천 남북동 유적Ⅱ
1016,인천 영종도 T1-T2 연결도로부지내 유적 4호 패총2,인천광역시,중구,남북동 유적 4호 패총,탄화목,0.006,국립공주대학교 공동실험실습관,KCL15-087,3670,50,인천 남북동 유적Ⅱ
1017,시료No. MMS-1,전라남도,무안군,용정리 신촌유적 1호 주거지,탄화목,0.0394,PaleoLabo,PLD-26995,1725,20,무안 용정리 신촌유적Ⅰ
1018,시료No. MMS-2,전라남도,무안군,용정리 신촌유적 1호 주거지,탄화목,0.0777,PaleoLabo,PLD-26996,1670,20,무안 용정리 신촌유적Ⅰ
1019,시료No. MMS-3,전라남도,무안군,용정리 신촌유적 14호 주거지,탄화목,0.0616,PaleoLabo,PLD-26997,1725,20,무안 용정리 신촌유적Ⅰ
1020,시료No. MMS-4,전라남도,무안군,용정리 신촌유적 14호 주거지,탄화목,0.1041,PaleoLabo,PLD-26998,1690,20,무안 용정리 신촌유적Ⅰ
1021,시료No. MMS-5,전라남도,무안군,용정리 신촌유적 15호 주거지,탄화목,0.0693,PaleoLabo,PLD-26999,1730,20,무안 용정리 신촌유적Ⅰ
1022,시료No. MMS-6,전라남도,무안군,용정리 신촌유적 15호 주거지,탄화목,0.0401,PaleoLabo,PLD-27000,1655,20,무안 용정리 신촌유적Ⅰ
1023,부산 기장초 BK-3,부산광역시,기장군,기장읍성 유적 4호 내부토,탄화미,0.0049,서울대학교 기초과학공동기기원,SNU14-161,300,50,부산 기장초등학교 증개축부지 내 機張邑城
1024,1.2 2_DIS1402WA0002_,경기도,포천시,중리 용수재울 유적,NULL,0,(주)다인스,KGM-OTg140308,310,30,포천 중리 용수재울 유적
1025,1.7 6_DIS1402WA0006_,경기도,포천시,중리 용수재울 유적,NULL,0,(주)다인스,KGM-OTg140312,1810,30,포천 중리 용수재울 유적
1026,2.1 7_DIS1402WA0007_,경기도,포천시,중리 용수재울 유적,NULL,0,(주)다인스,KGM-OTg140313,1700,30,포천 중리 용수재울 유적
1027,2.2 8_DIS1402WA0008_,경기도,포천시,중리 용수재울 유적,NULL,0,(주)다인스,KGM-OTg140314,1780,30,포천 중리 용수재울 유적
1028,2.3 9_DIS1402WA0009_,경기도,포천시,중리 용수재울 유적,NULL,0,(주)다인스,KGM-OTg140315,1770,30,포천 중리 용수재울 유적
1029,2.4 10_DIS1402WA0010_,경기도,포천시,중리 용수재울 유적,NULL,0,(주)다인스,KGM-OTg140316,1810,30,포천 중리 용수재울 유적
1030,2.6 11_DIS1402WA0011_,경기도,포천시,중리 용수재울 유적,NULL,0,(주)다인스,KGM-OTg140317,1760,30,포천 중리 용수재울 유적
1031,2.7 12_DIS1402WA0012_,경기도,포천시,중리 용수재울 유적,NULL,0,(주)다인스,KGM-OTg140318,1900,40,포천 중리 용수재울 유적
1032,3.1 13_DIS1402WA0013_,경기도,포천시,중리 용수재울 유적,NULL,0,(주)다인스,KGM-OTg140319,1740,40,포천 중리 용수재울 유적
1033,3.2 14_DIS1402WA0014_,경기도,포천시,중리 용수재울 유적,NULL,0,(주)다인스,KGM-OTg140320,1720,30,포천 중리 용수재울 유적
1034,3.3 15_DIS1402WA0015_,경기도,포천시,중리 용수재울 유적,NULL,0,(주)다인스,KGM-OTg140321,40460,360,포천 중리 용수재울 유적
1035,포천시 장수면 운산리 PO-1,경기도,포천시,운산리 뒷골 구석기 유적,토양,0.047,서울대학교 기초과학공동기기원,SNU14-024,8090,70,抱川 雲山里 뒷골 舊石器遺蹟
1036,포천시 장수면 운산리 PO-2,경기도,포천시,운산리 뒷골 구석기 유적,토양,0.035,서울대학교 기초과학공동기기원,SNU14-025,7860,80,抱川 雲山里 뒷골 舊石器遺蹟
1037,포천시 장수면 운산리 PO-3,경기도,포천시,운산리 뒷골 구석기 유적,토양,0.0092,서울대학교 기초과학공동기기원,SNU14-026,18860,130,抱川 雲山里 뒷골 舊石器遺蹟
1038,포천시 장수면 운산리 PO-4,경기도,포천시,운산리 뒷골 구석기 유적,토양,0.032,서울대학교 기초과학공동기기원,SNU14-027,19620,170,抱川 雲山里 뒷골 舊石器遺蹟
1039,포천시 장수면 운산리 PO-5,경기도,포천시,운산리 뒷골 구석기 유적,토양,0.035,서울대학교 기초과학공동기기원,SNU14-028,22890,250,抱川 雲山里 뒷골 舊石器遺蹟
1040,포천시 장수면 운산리 PO-6,경기도,포천시,운산리 뒷골 구석기 유적,토양,0.139,서울대학교 기초과학공동기기원,SNU14-029,18690,120,抱川 雲山里 뒷골 舊石器遺蹟
1041,포천시 장수면 운산리 PO-7,경기도,포천시,운산리 뒷골 구석기 유적,토양,0.171,서울대학교 기초과학공동기기원,SNU14-030,18410,120,抱川 雲山里 뒷골 舊石器遺蹟
1042,포천시 장수면 운산리 PO-21,경기도,포천시,운산리 뒷골 구석기 유적,토양,0.026,서울대학교 기초과학공동기기원,SNU14-031,4650,50,抱川 雲山里 뒷골 舊石器遺蹟
1043,포천시 장수면 운산리 PO-22,경기도,포천시,운산리 뒷골 구석기 유적,토양,0.037,서울대학교 기초과학공동기기원,SNU14-032,9500,70,抱川 雲山里 뒷골 舊石器遺蹟
1044,포천시 장수면 운산리 PO-23,경기도,포천시,운산리 뒷골 구석기 유적,토양,0.048,서울대학교 기초과학공동기기원,SNU14-033,19660,130,抱川 雲山里 뒷골 舊石器遺蹟
1045,포천시 장수면 운산리 PO-24,경기도,포천시,운산리 뒷골 구석기 유적,토양,0.121,서울대학교 기초과학공동기기원,SNU14-034,22600,170,抱川 雲山里 뒷골 舊石器遺蹟
1046,포천시 장수면 운산리 PO-25,경기도,포천시,운산리 뒷골 구석기 유적,토양,0.034,서울대학교 기초과학공동기기원,SNU14-035,21510,190,抱川 雲山里 뒷골 舊石器遺蹟
1047,남원 실상사 유적 시료 -1,전라북도,남원시,실상사 종합정비 예정부지 내 유적,NULL,0,한국지질자원연구원,KGM-OWd150093,160,30,남원 실상사I
1048,남원 실상사 유적 시료 -2,전라북도,남원시,실상사 종합정비 예정부지 내 유적,NULL,0,한국지질자원연구원,KGM-OWd150094,150,30,남원 실상사I
1049,남원 실상사 유적 시료 -3,전라북도,남원시,실상사 종합정비 예정부지 내 유적,NULL,0,한국지질자원연구원,KGM-OWd150095,110,30,남원 실상사I
1050,남원 실상사 유적 시료 -5,전라북도,남원시,실상사 종합정비 예정부지 내 유적,NULL,0,한국지질자원연구원,KGM-OWd150097,1190,30,남원 실상사I
1051,영양 현리 기와가마 연소실 목탄,경상북도,영양군,현리 기와가마 연소실,탄화목,0.0032,서울대학교 기초과학공동기기원,SNU14-214,1150,40,영양 현리 351유적
1052,전주 송천동 유남아파트 청동기시대 3호 주거지,전라북도,전주시,송천동 유적 청동기시대 3호 주거지,탄화목,0.006,국립공주대학교 공동실험실습관,KCL14-076,2500,40,전주 송천동 97-20번지 유적
1053,전주 송천동 유남아파트 청동기시대 3호 주거지 (바닥 10cm내외 위에서),전라북도,전주시,송천동 유적 청동기시대 3호 주거지 바닥 10cm 내외 위,탄화목,0.006,국립공주대학교 공동실험실습관,KCL14-077,2490,40,전주 송천동 97-20번지 유적
1054,KRKD-1,경상남도,김해시,대성동 고분군 88호분,칠,0,Institute of Accelerator Analysis Ltd.,IAAA-122098,1700,20,"김해 대성동고분군-70호분 주곽,95호분-"
1055,KRKD-2,경상남도,김해시,대성동 고분군 88호분,인골,0,Institute of Accelerator Analysis Ltd.,IAAA-122099,1610,20,"김해 대성동고분군-70호분 주곽,95호분-"
1056,KRKD-3,경상남도,김해시,대성동 고분군 91호분,칠,0,Institute of Accelerator Analysis Ltd.,IAAA-122100,1770,20,"김해 대성동고분군-70호분 주곽,95호분-"
1057,KRKD-4,경상남도,김해시,대성동 고분군 91호분,인골,0,Institute of Accelerator Analysis Ltd.,IAAA-122101,1740,20,"김해 대성동고분군-70호분 주곽,95호분-"
1058,신안 흑산도 관사터 서쪽 기단 목탄,전라남도,신안군,흑산도 관사지 서쪽 기단,탄화목,0,(주)카본에널리시스랩,NULL,860,30,신안 흑산도 관사지Ⅱ
1059,삼양2동 호스텔 발굴조사 수혈유구,제주도,제주시,삼양2동 유적 수혈유구,탄화목,0,(주)카본에널리시스랩,NULL,2770,40,제주시 삼양2동 2140-1번지 삼양검은모래호스텔 신축부지내 유적 문화재 발굴조사 보고서
1060,안성도기동 2차 발굴 2호 건물지 ①,경기도,안성시,도기동 유적 2호 건물지,탄화목,0,한국과학기술연구원,KISTAMS-150101,1476,27,안성 도기동 산51-3번지 건물신축부지내 유적
1061,안성도기동 2차 발굴 1호 석축유구 1구간 ②,경기도,안성시,도기동 유적 1호 석축유구 1구간,탄화목,0,한국과학기술연구원,KISTAMS-150102,1460,31,안성 도기동 산51-3번지 건물신축부지내 유적
1062,안성도기동 2차 발굴 1호 석축유구 3구간 ③,경기도,안성시,도기동 유적 1호 석축유구 3구간,탄화목,0,한국과학기술연구원,KISTAMS-150103,1558,24,안성 도기동 산51-3번지 건물신축부지내 유적
1063,안성도기동 2차 발굴 1호 목주열 3번 구멍 ④,경기도,안성시,도기동 유적 1호 목주열 3번 구멍,탄화목,0,한국과학기술연구원,KISTAMS-150104,1493,31,안성 도기동 산51-3번지 건물신축부지내 유적
1064,안성도기동 2차 발굴 1호 목주열 6번 구멍 ⑤,경기도,안성시,도기동 유적 1호 목주열 6번 구멍,탄화목,0,한국과학기술연구원,KISTAMS-150105,1406,27,안성 도기동 산51-3번지 건물신축부지내 유적
1065,안성도기동 2차 발굴 2호 석축유구 1호둑 ⑥,경기도,안성시,도기동 유적 2호 석축유구 1호둑,탄화목,0,한국과학기술연구원,KISTAMS-150106,1419,24,안성 도기동 산51-3번지 건물신축부지내 유적
1066,안성도기동 2차 발굴 2호 석축유구 연장피트 ⑦,경기도,안성시,도기동 유적 2호 석축유구 연장피트,탄화목,0,한국과학기술연구원,KISTAMS-150107,1515,26,안성 도기동 산51-3번지 건물신축부지내 유적
1067,포천 계류리유적 숯시료 ①,경기도,포천시,계류리 유적,탄화목,0.004,서울대학교 기초과학공동기기원,SNU14-190,260,40,포천 계류리유적
1068,포천 계류리유적 숯시료 ②,경기도,포천시,계류리 유적,탄화목,0.0038,서울대학교 기초과학공동기기원,SNU14-191,510,40,포천 계류리유적
1069,포천 계류리유적 숯시료 ③,경기도,포천시,계류리 유적,탄화목,0.0037,서울대학교 기초과학공동기기원,SNU14-192,1250,40,포천 계류리유적
1070,포천 계류리유적 숯시료 ④,경기도,포천시,계류리 유적,탄화목,0.0031,서울대학교 기초과학공동기기원,SNU14-193,1300,60,포천 계류리유적
1071,14JP-001,전라남도,장흥군,풍길리 청자요지 구상유구,탄화목,0.0708,Beta Analytic,Beta-415684,1950,30,장흥 풍길리 청자요지
1072,14JP-002,전라남도,장흥군,풍길리 청자요지 폐기물 퇴적층,탄화목,0.01,Beta Analytic,Beta-415685,1100,30,장흥 풍길리 청자요지
1073,C지점-청동기주거지 1호(남쪽 노지 내),충청북도,청주시,휴암동 유적 C지점 청동기 1호 주거지 남쪽 노지 내,탄화목,0,(주)카본에널리시스랩,NULL,2700,40,청주 흥덕지구 축구공원 조성사업부지 내 청주 휴암동 유적
1074,C지점-청동기주거지 1호(노지 2 ;선축),충청북도,청주시,휴암동 유적 C지점 청동기 1호 주거지 노지,탄화목,0,(주)카본에널리시스랩,NULL,2750,40,청주 흥덕지구 축구공원 조성사업부지 내 청주 휴암동 유적
1075,C지점-청동기주거지 2호(노지 내부),충청북도,청주시,휴암동 유적 C지점 청동기 2호 주거지 노지 내부,탄화목,0,(주)카본에널리시스랩,NULL,2690,40,청주 흥덕지구 축구공원 조성사업부지 내 청주 휴암동 유적
1076,C지점-청동기주거지 2호,충청북도,청주시,휴암동 유적 C지점 청동기 2호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,1660,40,청주 흥덕지구 축구공원 조성사업부지 내 청주 휴암동 유적
1077,C지점-1호 돌뚜껑 움무덤,충청북도,청주시,휴암동 유적 C지점 1호 돌뚜껑움무덤,탄화목,0,(주)카본에널리시스랩,NULL,2740,40,청주 흥덕지구 축구공원 조성사업부지 내 청주 휴암동 유적
1078,고령 지산리 월기지 목제 배수관 편 - 목제 1,경상북도,고령군,고령 지산리 232-56번지 유적 월기지,목재,0.0037,서울대학교 기초과학공동기기원,SNU14-215,420,40,고령 지산리 232-56유적
1079,백제시대 5호주거지,경기도,용인시,죽능리 유적 5호 주거지,탄화목,0.0036,서울대학교 기초과학공동기기원,SNU14-200,1550,60,용인 죽능리유적
1080,백제시대 7호주거지②,경기도,용인시,죽능리 유적 7호 주거지,탄화목,0.0031,서울대학교 기초과학공동기기원,SNU14-202,1590,60,용인 죽능리유적
1081,백제시대 10호주거지①,경기도,용인시,죽능리 유적 10호 주거지,탄화목,0.0039,서울대학교 기초과학공동기기원,SNU14-203,1650,60,용인 죽능리유적
1082,백제시대 10호주거지②,경기도,용인시,죽능리 유적 10호 주거지,탄화목,0.004,서울대학교 기초과학공동기기원,SNU14-204,1550,60,용인 죽능리유적
1083,가지점 2호 주거지,경기도,평택시,칠원동 유적 가지점 2호 주거지,탄화목,0,(주)카본에널리시스랩,NULL,910,40,평택 칠원동 제1종지구 단위계획 및 실시설계 부지내 평택칠원동유적
1084,가지점 7호 건물지,경기도,평택시,칠원동 유적 가지점 7호 건물지,탄화목,0,(주)카본에널리시스랩,NULL,900,30,평택 칠원동 제1종지구 단위계획 및 실시설계 부지내 평택칠원동유적
1085,가지점 1호 기와가마,경기도,평택시,칠원동 유적 가지점 1호 기와가마,탄화목,0,(주)카본에널리시스랩,NULL,1030,40,평택 칠원동 제1종지구 단위계획 및 실시설계 부지내 평택칠원동유적
1086,1. 용인 남사 1-가지점 2호 도기가마 내부토,경기도,용인시,남사 유적 1-가지점 2호 도기가마 내부토,NULL,0,한국지질자원연구원,KGM-OWd130036,120,30,용인 남사(아곡) 유적
1087,2. 용인 남사 1-가지점 1호 소성유구 아궁이부,경기도,용인시,남사 유적 1-가지점 1호 소성유구 아궁이부,NULL,0,한국지질자원연구원,KGM-OWd130037,470,30,용인 남사(아곡) 유적
1088,3. 용인 남사 1-나지점 1호 주거지 연도부 내부,경기도,용인시,남사 유적 1-나지점 1호 주거지 연도부 내부,NULL,0,한국지질자원연구원,KGM-OWd130038-1,570,30,용인 남사(아곡) 유적
1089,4. 용인 남사 1-나지점 2호 주거지 2번노지 내부,경기도,용인시,남사 유적 1-나지점 2호 주거지 2번 노지 내부,NULL,0,한국지질자원연구원,KGM-OWd130039,4460,30,용인 남사(아곡) 유적
1090,5. 용인 남사 1-나지점 4호 주거지 남벽,경기도,용인시,남사 유적 1-나지점 4호 주거지 남벽,NULL,0,한국지질자원연구원,KGM-OWd130040,940,30,용인 남사(아곡) 유적
1091,6. 용인 남사 1-나지점 5-2호 주거지 아궁이부,경기도,용인시,남사 유적 1-나지점 5-2호 주거지 아궁이부,NULL,0,한국지질자원연구원,KGM-OWd130041,620,30,용인 남사(아곡) 유적
1092,7. 용인 남사 1-나지점 6호 주거지 북벽,경기도,용인시,남사 유적 1-나지점 6호 주거지 북벽,NULL,0,한국지질자원연구원,KGM-OWd130042,4470,30,용인 남사(아곡) 유적
1093,8. 용인 남사 1-나지점 굴립주주거지 추정아궁이,경기도,용인시,남사 유적 1-나지점 굴립주 주거지 추정 아궁이,NULL,0,한국지질자원연구원,KGM-OWd130043,700,30,용인 남사(아곡) 유적
1094,9. 용인 남사 1-나지점 1호 소성유구,경기도,용인시,남사 유적 1-나지점 1호 소성유구,NULL,0,한국지질자원연구원,KGM-OWd130044,730,30,용인 남사(아곡) 유적
1095,10. 용인 남사 1-라지점 2호 가마 내부토,경기도,용인시,남사 유적 1-라지점 2호 가마 내부토,NULL,0,한국지질자원연구원,KGM-OWd130045,1170,30,용인 남사(아곡) 유적
1096,13. 용인 남사 1-사지점 3호 탄요 내부토,경기도,용인시,남사 유적 1-사지점 3호 탄요 내부토,NULL,0,한국지질자원연구원,KGM-OWd130048,150,20,용인 남사(아곡) 유적
1097,14. 용인 남사 1-아지점 1호 탄요 배연부,경기도,용인시,남사 유적 1-아지점 1호 탄요 배연부,NULL,0,한국지질자원연구원,KGM-OWd130049,190,20,용인 남사(아곡) 유적
1098,15. 용인 남사 1-아지점 5호 수혈 바닥,경기도,용인시,남사 유적 1-아지점 5호 수혈 바닥,NULL,0,한국지질자원연구원,KGM-OWd130050,1380,20,용인 남사(아곡) 유적
1099,17. 용인 남사 4지점(수습) 4호 주거지,경기도,용인시,남사 유적 4지점 4호 주거지,NULL,0,한국지질자원연구원,KGM-OWd130052,600,20,용인 남사(아곡) 유적
1100,18. 용인 남사 4지점 1호 주거지 아궁이(내부수혈)바닥,경기도,용인시,남사 유적 4지점 1호 주거지,NULL,0,한국지질자원연구원,KGM-OWd130053,300,20,용인 남사(아곡) 유적
1101,19. 용인 남사 4지점 2호 주거지 석재아래,경기도,용인시,남사 유적 4지점 2호 주거지 석재 아래,NULL,0,한국지질자원연구원,KGM-OWd130054,300,20,용인 남사(아곡) 유적
1102,20. 용인 남사 4지점 3호 주거지 바닥,경기도,용인시,남사 유적 4지점 3호 주거지 바닥,NULL,0,한국지질자원연구원,KGM-OWd130055,270,20,용인 남사(아곡) 유적
1103,21. 용인 남사 4지점 5호 주거지 내 2번 저장혈,경기도,용인시,남사 유적 4지점 5호 주거지 내 2번 저장혈,NULL,0,한국지질자원연구원,KGM-OWd130056,280,20,용인 남사(아곡) 유적
1104,22. 용인 남사 4지점 6호 주거지 아궁이 바닥,경기도,용인시,남사 유적 4지점 6호 주거지 아궁이 바닥,NULL,0,한국지질자원연구원,KGM-OWd130057,300,30,용인 남사(아곡) 유적
1105,23. 용인 남사 4지점 7호 주거지 중앙 소토부 바닥,경기도,용인시,남사 유적 4지점 7호 주거지 중앙 소토부 바닥,NULL,0,한국지질자원연구원,KGM-OWd130058,240,20,용인 남사(아곡) 유적
1106,24. 용인 남사 4지점 9호 주거지 아궁이 바닥,경기도,용인시,남사 유적 4지점 9호 주거지 아궁이 바닥,NULL,0,한국지질자원연구원,KGM-OWd130059,350,20,용인 남사(아곡) 유적
1107,25. 용인 남사 4지점 20호 주거지 연도부 바닥,경기도,용인시,남사 유적 4지점 20호 주거지 연도부 바닥,NULL,0,한국지질자원연구원,KGM-OWd130060,370,20,용인 남사(아곡) 유적
1108,26. 용인 남사 4지점 1호 수혈,경기도,용인시,남사 유적 4지점 1호 수혈,NULL,0,한국지질자원연구원,KGM-OWd130061,320,20,용인 남사(아곡) 유적
1109,27. 용인 남사 4지점 6호 수혈 내 2번주혈,경기도,용인시,남사 유적 4지점 6호 수혈 내 2번 주혈,NULL,0,한국지질자원연구원,KGM-OWd130062,300,20,용인 남사(아곡) 유적
1110,28. 용인 남사 5-나지점 2호 가마,경기도,용인시,남사 유적 5-나지점 2호 가마,NULL,0,한국지질자원연구원,KGM-OWd130063,270,20,용인 남사(아곡) 유적
1111,29. 용인 남사 5-나지점 1호 수혈 바닥,경기도,용인시,남사 유적 5-나지점 1호 수혈 바닥,NULL,0,한국지질자원연구원,KGM-OWd130064,420,30,용인 남사(아곡) 유적
